#chr	start	stop
chr2	32207151	32207420
chr2	32212652	32212932
chr2	32225361	32225647
chr2	32234291	32234584
chr2	32235383	32236506
chr2	32264479	32265370
chr2	32275719	32275910
chr2	32288202	32289545
chr2	32347292	32347493
chr2	32360198	32360673
chr2	32390323	32391338
chr2	32414824	32415260
chr2	32425608	32425841
chr2	32483793	32484103
chr2	32486484	32486642
chr2	32502687	32503458
chr2	32518843	32519096
chr2	32533648	32533987
chr2	32568716	32568968
chr2	32581787	32582729
chr2	32615023	32615459
chr2	32636005	32636190
chr2	32642106	32642361
chr2	32761774	32762095
chr2	32789701	32789896
chr2	32816619	32817353
chr2	32833253	32833668
chr2	32852637	32853443
chr2	32940503	32940894
chr2	32980942	32981389
chr2	33137130	33137374
chr2	33171481	33172028
chr2	33241883	33242058
chr2	33248470	33248632
chr2	33257019	33257253
chr2	33294826	33295182
chr2	33321885	33322086
chr2	33328079	33328284
chr2	33383490	33384013
chr2	33437282	33437493
chr2	33463926	33464213
chr2	33473697	33473862
chr2	33480197	33480411
chr2	33497193	33497434
chr2	33546277	33546900
chr2	33547567	33548095
chr2	33598207	33598419
chr2	33700629	33701746
chr2	33702749	33702931
chr2	33713258	33714136
chr2	33722316	33722594
chr2	33732412	33732719
chr2	33762514	33762706
chr2	33823635	33824933
chr2	33957213	33957425
chr2	34012714	34012950
chr2	34051403	34051573
chr2	34085072	34085231
chr2	34152211	34152426
chr2	34243085	34243259
chr2	34307983	34308230
chr2	34321624	34321818
chr2	34492322	34492730
chr2	34534159	34535155
chr2	34630520	34630728
chr2	34643687	34643909
chr2	34735919	34736169
chr2	34777293	34777475
chr2	34778743	34778941
chr2	34865854	34866033
chr2	34900565	34900790
chr2	34974779	34975149
chr2	35029358	35029641
chr2	35158813	35159143
chr2	35160244	35160513
chr2	35332253	35332515
chr2	35334096	35334278
chr2	35440188	35440423
chr2	35459492	35459720
chr2	35547985	35548179
chr2	35635516	35635730
chr2	35680508	35680671
chr2	35788302	35788643
chr2	35862710	35862929
chr2	35875585	35875802
chr2	35975543	35975777
chr2	35992992	35993198
chr2	35999254	35999423
chr2	36040894	36041133
chr2	36074959	36075192
chr2	36111428	36111636
chr2	36126666	36127186
chr2	36135505	36135677
chr2	36164953	36165147
chr2	36291778	36292049
chr2	36293207	36293560
chr2	36329228	36329837
chr2	36332647	36332867
chr2	36351258	36351500
chr2	36374879	36375358
chr2	36431976	36432139
chr2	36467574	36468316
chr2	36473392	36473944
chr2	36504397	36504693
chr2	36514897	36515310
chr2	36521573	36521767
chr2	36540469	36540628
chr2	36582716	36583104
chr2	36583581	36583799
chr2	36592932	36593113
chr2	36606939	36607172
chr2	36620768	36620983
chr2	36630957	36631319
chr2	36645652	36646181
chr2	36654855	36655075
chr2	36688616	36688811
chr2	36693072	36693270
chr2	36776366	36776663
chr2	36824450	36825437
chr2	36847012	36847196
chr2	36891229	36891502
chr2	36911198	36911359
chr2	36915897	36916125
chr2	36922015	36922177
chr2	37007346	37007596
chr2	37012234	37012743
chr2	37027630	37028543
chr2	37085751	37086216
chr2	37116974	37117423
chr2	37124604	37124845
chr2	37149626	37149942
chr2	37153475	37153651
chr2	37155548	37155880
chr2	37170764	37171072
chr2	37180631	37180821
chr2	37193076	37194331
chr2	37223403	37223649
chr2	37232438	37232726
chr2	37311017	37312127
chr2	37376701	37377030
chr2	37383555	37384326
chr2	37400103	37400274
chr2	37423429	37424278
chr2	37445027	37445212
chr2	37458183	37459235
chr2	37470332	37470547
chr2	37471024	37471462
chr2	37545106	37545269
chr2	37551493	37552514
chr2	37571865	37572451
chr2	37603374	37604561
chr2	37609510	37609772
chr2	37616923	37618064
chr2	37625725	37625943
chr2	37641483	37641811
chr2	37647235	37647455
chr2	37653236	37653425
chr2	37763177	37763577
chr2	37797984	37798600
chr2	37812821	37813795
chr2	37816371	37816681
chr2	37822536	37822870
chr2	37826859	37827379
chr2	37842802	37843541
chr2	37850947	37852031
chr2	37853175	37853760
chr2	37862349	37863401
chr2	37875611	37875943
chr2	37882138	37882326
chr2	37898126	37898921
chr2	37899352	37899971
chr2	37911021	37911439
chr2	37938530	37939124
chr2	37940509	37940811
chr2	37957388	37957679
chr2	38059875	38060120
chr2	38078695	38079299
chr2	38098840	38099384
chr2	38118109	38118325
chr2	38120065	38120336
chr2	38121347	38121968
chr2	38152147	38152888
chr2	38209390	38209659
chr2	38217205	38217572
chr2	38265009	38265645
chr2	38303566	38304469
chr2	38323583	38323850
chr2	38333783	38334131
chr2	38441171	38441392
chr2	38488972	38489387
chr2	38528677	38528861
chr2	38542911	38543253
chr2	38603407	38604860
chr2	38614391	38614762
chr2	38615680	38615976
chr2	38672276	38672450
chr2	38682470	38682651
chr2	38689367	38689924
chr2	38719981	38720297
chr2	38735579	38735894
chr2	38763150	38763489
chr2	38769943	38770433
chr2	38779405	38779569
chr2	38808634	38809130
chr2	38813252	38813426
chr2	38829459	38830828
chr2	38853606	38853901
chr2	38870765	38871252
chr2	38879629	38880321
chr2	38880487	38881513
chr2	38890983	38891254
chr2	38892991	38893246
chr2	38893450	38894665
chr2	38909284	38910227
chr2	38918111	38918285
chr2	38924390	38924894
chr2	38927588	38927756
chr2	38936399	38937247
chr2	38949443	38950521
chr2	38953122	38953472
chr2	38968087	38968647
chr2	38969994	38970248
chr2	38977606	38979078
chr2	38986638	38986799
chr2	38998339	38998555
chr2	39005071	39005801
chr2	39040139	39040643
chr2	39087175	39087483
chr2	39102556	39103381
chr2	39134796	39135813
chr2	39187350	39187665
chr2	39193776	39194036
chr2	39286662	39286860
chr2	39301523	39301757
chr2	39327129	39327797
chr2	39347430	39348456
chr2	39351229	39352004
chr2	39355312	39355472
chr2	39356019	39356529
chr2	39372090	39372542
chr2	39400689	39400933
chr2	39429919	39430090
chr2	39443793	39444540
chr2	39455268	39455667
chr2	39472274	39472569
chr2	39595942	39596151
chr2	39606767	39607018
chr2	39623396	39623750
chr2	39630570	39630767
chr2	39659082	39659244
chr2	39663866	39664988
chr2	39665144	39665368
chr2	39694946	39695202
chr2	39719257	39719660
chr2	39739780	39740065
chr2	39740751	39741040
chr2	39847412	39847637
chr2	39873281	39873588
chr2	39999475	39999781
chr2	40005778	40006613
chr2	40174504	40174667
chr2	40223929	40224134
chr2	40291991	40292151
chr2	40460226	40460387
chr2	40500146	40500359
chr2	40677616	40677787
chr2	40743560	40743987
chr2	40759614	40759944
chr2	40766025	40766258
chr2	40919809	40920069
chr2	41018966	41019212
chr2	41315695	41316522
chr2	41356528	41356764
chr2	41526782	41526970
chr2	41692014	41692373
chr2	41742346	41742575
chr2	41919177	41919366
chr2	41935284	41935465
chr2	41967706	41967925
chr2	42051613	42052018
chr2	42067792	42068622
chr2	42081366	42081613
chr2	42222406	42222770
chr2	42313554	42313839
chr2	42329132	42329751
chr2	42332547	42333541
chr2	42347174	42347342
chr2	42351120	42351717
chr2	42354679	42355038
chr2	42355177	42355455
chr2	42360072	42360741
chr2	42396214	42397244
chr2	42398919	42399085
chr2	42419801	42420492
chr2	42428967	42429201
chr2	42448028	42448255
chr2	42459276	42459506
chr2	42524244	42524829
chr2	42544661	42544876
chr2	42588101	42589227
chr2	42620999	42621165
chr2	42645926	42646275
chr2	42648100	42648317
chr2	42658958	42659164
chr2	42673436	42673612
chr2	42720944	42722360
chr2	42732508	42732688
chr2	42782666	42782966
chr2	42795644	42796288
chr2	42800883	42801191
chr2	42817010	42817312
chr2	42824895	42825343
chr2	42832371	42832536
chr2	42842940	42843133
chr2	42853463	42853655
chr2	42879345	42879694
chr2	42890278	42890842
chr2	42901106	42901541
chr2	42918100	42918276
chr2	42921622	42921823
chr2	43019964	43020150
chr2	43037004	43038334
chr2	43054737	43055136
chr2	43055962	43056390
chr2	43221826	43221985
chr2	43286274	43287000
chr2	43358278	43358912
chr2	43361180	43361689
chr2	43364003	43364575
chr2	43369896	43370327
chr2	43376563	43376854
chr2	43385591	43386681
chr2	43401295	43402294
chr2	43411628	43411819
chr2	43421750	43422524
chr2	43445782	43447692
chr2	43453097	43454569
chr2	43456547	43456989
chr2	43520973	43521617
chr2	43581172	43581341
chr2	43614250	43614723
chr2	43629172	43629982
chr2	43653394	43654135
chr2	43659058	43659246
chr2	43743257	43743486
chr2	43768431	43768640
chr2	43769542	43769877
chr2	43770295	43770574
chr2	43771541	43771863
chr2	43786475	43787384
chr2	43797204	43797529
chr2	43822706	43823743
chr2	43832003	43832413
chr2	43839722	43839901
chr2	43847222	43847380
chr2	43863889	43864757
chr2	43989487	43989785
chr2	44001082	44001694
chr2	44104981	44105611
chr2	44113789	44114006
chr2	44154599	44154792
chr2	44161787	44162193
chr2	44177698	44177940
chr2	44222734	44223669
chr2	44271413	44271674
chr2	44314296	44314750
chr2	44347595	44347957
chr2	44352193	44352415
chr2	44355068	44355312
chr2	44394957	44396901
chr2	44418774	44419139
chr2	44434498	44434715
chr2	44452902	44453227
chr2	44464305	44464798
chr2	44471302	44471701
chr2	44472133	44472352
chr2	44483046	44483215
chr2	44488731	44489051
chr2	44489231	44489762
chr2	44588270	44590072
chr2	44594868	44595125
chr2	44694321	44694493
chr2	44695874	44696206
chr2	44705883	44706128
chr2	44706390	44706983
chr2	44783303	44783724
chr2	44805731	44806266
chr2	44841750	44841910
chr2	44843544	44844344
chr2	44874776	44874999
chr2	44958636	44958922
chr2	44992083	44992330
chr2	44994594	44994778
chr2	45063221	45063748
chr2	45095827	45096037
chr2	45106536	45106763
chr2	45168784	45169081
chr2	45182672	45182886
chr2	45182910	45183369
chr2	45208840	45209251
chr2	45335481	45335717
chr2	45464839	45465585
chr2	45484034	45484202
chr2	45537462	45538024
chr2	45702885	45703056
chr2	45724078	45724770
chr2	45726235	45726429
chr2	45781798	45782337
chr2	45794621	45795505
chr2	45837777	45838697
chr2	45851419	45851644
chr2	45870873	45871215
chr2	45877489	45878690
chr2	45896274	45896435
chr2	46005508	46006188
chr2	46012423	46012603
chr2	46087775	46088201
chr2	46131467	46131684
chr2	46220425	46220969
chr2	46238412	46238628
chr2	46243809	46243992
chr2	46260278	46260495
chr2	46290038	46290297
chr2	46294889	46295412
chr2	46325860	46326208
chr2	46350653	46350866
chr2	46406179	46406539
chr2	46414498	46414675
chr2	46456692	46457488
chr2	46466365	46467350
chr2	46524078	46524905
chr2	46578467	46579344
chr2	46592077	46592363
chr2	46666814	46667058
chr2	46699475	46699939
chr2	46704647	46704810
chr2	46727022	46727828
chr2	46762592	46762837
chr2	46768896	46769878
chr2	46777628	46777820
chr2	46813016	46813191
chr2	46828558	46828752
chr2	46843624	46844637
chr2	46862079	46862325
chr2	46884176	46884340
chr2	46897700	46897867
chr2	46925619	46926677
chr2	47023228	47023536
chr2	47103390	47104008
chr2	47104030	47104308
chr2	47113834	47114102
chr2	47136954	47137267
chr2	47142590	47143655
chr2	47168052	47169052
chr2	47169111	47169742
chr2	47170806	47171553
chr2	47212321	47213028
chr2	47214108	47214445
chr2	47266224	47266486
chr2	47298662	47299055
chr2	47365836	47366014
chr2	47391183	47391360
chr2	47402557	47402828
chr2	47402997	47404300
chr2	47412009	47412168
chr2	47443241	47443428
chr2	47466813	47466997
chr2	47499468	47499890
chr2	47541524	47541919
chr2	47550172	47550483
chr2	47586222	47586441
chr2	47615529	47615839
chr2	47629850	47630746
chr2	47748105	47748888
chr2	47777596	47777755
chr2	47798102	47798659
chr2	47979440	47979791
chr2	47995023	47995443
chr2	48009696	48010865
chr2	48011081	48011240
chr2	48097853	48098221
chr2	48115739	48116223
chr2	48127161	48127372
chr2	48132252	48132629
chr2	48132899	48134734
chr2	48192310	48192642
chr2	48265414	48265821
chr2	48280922	48281149
chr2	48283548	48283720
chr2	48333615	48334036
chr2	48338433	48339096
chr2	48347641	48347799
chr2	48403960	48404160
chr2	48463623	48463913
chr2	48475809	48476128
chr2	48478161	48478384
chr2	48540573	48543159
chr2	48551009	48551308
chr2	48570940	48571644
chr2	48584001	48584543
chr2	48647633	48648127
chr2	48667355	48668330
chr2	48675493	48676044
chr2	48676226	48676445
chr2	48699412	48699670
chr2	48756980	48757510
chr2	48817111	48817341
chr2	48967552	48967879
chr2	48997949	48998134
chr2	49152426	49152669
chr2	49173701	49174042
chr2	49361973	49362164
chr2	49439019	49439903
chr2	49455085	49455375
chr2	49530093	49530576
chr2	49532338	49532784
chr2	49542654	49543045
chr2	49608085	49608356
chr2	49712430	49712835
chr2	49749650	49749891
chr2	49751713	49751879
chr2	49866083	49866444
chr2	49998638	49998892
chr2	50102654	50103215
chr2	50114570	50114766
chr2	50191781	50191952
chr2	50201074	50201457
chr2	51243208	51243513
chr2	51367453	51367660
chr2	51540081	51540408
chr2	51608645	51608925
chr2	51961899	51962067
chr2	51963988	51964384
chr2	51977070	51977257
chr2	52271197	52271714
chr2	52471519	52471748
chr2	52698336	52698536
chr2	52942651	52942978
chr2	53188278	53188456
chr2	53216323	53216602
chr2	53232074	53232308
chr2	53249306	53249525
chr2	53297567	53297784
chr2	53525621	53525834
chr2	53526715	53527008
chr2	53626409	53627460
chr2	53640522	53641112
chr2	53819621	53819879
chr2	53858887	53859272
chr2	53895875	53896100
chr2	53903950	53904129
chr2	53978934	53979381
chr2	53994586	53995454
chr2	54013651	54014507
chr2	54014643	54014922
chr2	54025140	54025315
chr2	54078915	54079098
chr2	54084202	54084377
chr2	54113766	54114201
chr2	54191684	54191964
chr2	54197457	54198619
chr2	54221754	54222470
chr2	54268096	54269040
chr2	54281292	54281713
chr2	54308722	54309207
chr2	54320111	54320638
chr2	54334212	54334495
chr2	54342348	54343230
chr2	54399798	54400001
chr2	54493836	54494005
chr2	54555893	54556061
chr2	54557552	54558241
chr2	54624880	54625078
chr2	54649288	54649662
chr2	54672517	54672749
chr2	54683212	54683392
chr2	54683671	54684120
chr2	54684627	54684806
chr2	54749815	54750233
chr2	54751930	54752118
chr2	54784925	54785833
chr2	54787591	54788191
chr2	54796531	54796715
chr2	54799578	54799916
chr2	54801516	54802331
chr2	54807216	54807528
chr2	54816738	54816993
chr2	54900597	54900910
chr2	54907631	54908174
chr2	54922514	54922718
chr2	54950278	54951103
chr2	54995062	54995356
chr2	55065769	55066116
chr2	55094157	55094388
chr2	55124512	55125273
chr2	55131126	55131546
chr2	55158120	55158343
chr2	55172675	55172994
chr2	55236941	55237700
chr2	55252675	55253013
chr2	55260651	55260845
chr2	55276333	55276876
chr2	55277199	55278211
chr2	55281443	55281819
chr2	55290495	55290689
chr2	55360901	55361609
chr2	55402736	55403234
chr2	55436126	55436286
chr2	55450346	55451261
chr2	55459191	55460374
chr2	55496085	55496593
chr2	55509077	55509848
chr2	55529393	55529711
chr2	55538368	55539117
chr2	55646638	55647506
chr2	55659077	55659387
chr2	55671781	55671972
chr2	55693224	55693400
chr2	55711735	55712130
chr2	55746166	55747448
chr2	55757744	55758146
chr2	55818022	55818403
chr2	55843743	55846069
chr2	55920554	55921293
chr2	55951083	55951326
chr2	55963999	55964161
chr2	55967077	55967244
chr2	56004284	56004463
chr2	56016781	56017009
chr2	56150438	56150662
chr2	56183004	56183332
chr2	56325134	56325543
chr2	56400890	56401181
chr2	56401698	56401919
chr2	56410812	56411273
chr2	56578107	56578340
chr2	56779166	56779389
chr2	56887664	56887903
chr2	56910517	56910976
chr2	57019151	57019459
chr2	57089645	57089896
chr2	57120360	57120744
chr2	57293924	57294212
chr2	57342841	57343035
chr2	57511335	57511587
chr2	57535744	57536283
chr2	57649136	57649689
chr2	57651162	57651354
chr2	57744933	57745097
chr2	57750913	57751088
chr2	57837480	57837655
chr2	57840545	57840753
chr2	57924464	57924676
chr2	57947914	57948314
chr2	57987069	57987367
chr2	57992285	57992701
chr2	58250649	58251421
chr2	58273496	58274666
chr2	58291015	58291465
chr2	58321011	58321187
chr2	58335189	58335383
chr2	58402887	58403220
chr2	58404320	58404579
chr2	58467924	58468708
chr2	58485681	58485952
chr2	58491832	58492062
chr2	58542776	58542974
chr2	58556359	58557005
chr2	58577714	58577930
chr2	58603685	58603952
chr2	58608833	58608993
chr2	58800663	58800849
chr2	59051289	59051732
chr2	59158769	59158993
chr2	59180978	59181149
chr2	59314040	59314396
chr2	59351123	59351708
chr2	59488822	59489256
chr2	59782077	59782301
chr2	59783882	59784203
chr2	59835446	59835653
chr2	59865600	59865788
chr2	60059124	60059609
chr2	60115070	60115461
chr2	60244725	60244926
chr2	60314778	60314944
chr2	60357611	60357875
chr2	60373737	60373923
chr2	60420996	60421403
chr2	60462519	60462818
chr2	60476400	60476697
chr2	60507386	60507592
chr2	60524145	60524530
chr2	60677964	60678163
chr2	60695003	60695173
chr2	60760301	60760532
chr2	60782319	60782985
chr2	60808949	60809210
chr2	60901764	60902154
chr2	60929938	60930379
chr2	60934957	60935243
chr2	60983107	60984151
chr2	61034153	61034734
chr2	61045555	61045805
chr2	61046332	61047150
chr2	61059916	61060146
chr2	61067518	61067689
chr2	61067969	61068432
chr2	61099733	61100155
chr2	61108078	61109182
chr2	61116762	61117109
chr2	61126583	61127176
chr2	61132292	61132482
chr2	61192465	61192667
chr2	61198710	61199064
chr2	61204408	61205012
